"","caption","photo_id","business_id","label"
"166475","Dessert - Funnel Cake Stix","HNgPD589LjQggYpeGn6xhQ","1AAdKv94vJNpQGGUpldOpA","food"
"425","/www.fuelpizza.com","ucc5UYRwPpKj7SQimso_Aw","xFSCaBlcnDXSGFPUtYtuXA","inside"
"167600","Girls trip!! Good drinks and good atmosphere!!!","JVfMlonbyMeedG3ks42zjw","gvTiJofrwBDL4DFpfK8QVw","inside"
"79933","Beautiful backyard patio","o9-UcbIzMlt7zyD8Aw7x6A","IJlEACzNH-i_6Ovppj1KSQ","outside"
"49694","","Py5866ua8_GZmArg-8rFFQ","0GmQjd_LXUyKXD_utcLuPA","menu"
"75051","Drink board","T7hLcCNmFJ6bKlyE4cMGBA","lpQziF9QCVZQRkxac1xzcw","inside"
"31925","","LxsO3gN2tAcs6TRJXmDDCQ","gh6__q2WXFuyN8gt6VAnWw","food"
"152890","","OltRIfvRXJgNp6bCBS3ijg","aGH70cqGPnoPeGJbDE2uFw","food"
"102027","COBIA CEVICHE black salmon, cherry tomatoes, tomatillos, red onion, jalapenos","3Va-LPXOLS-0LESmnhAkag","364hhL5st0LV16UcBHRJ3A","food"
"187778","","t6zFC3XgJ0UYrEDMuY8Cog","yhgOJXJd_XAU-8jIvcfq0g","food"
"108242","SHASHUKA | $11 Roasted tomato and red pepper sauce with three local free run omega 3 soft-cooked eggs and a scoop of labni","JLnhOyaUcOVBoscnLGvzFw","sQ2dJZ-oHWe2rs0QFLOUJQ","food"
"193124","","eoQx-oqa4NmP-RJNZbXSfQ","gkxcnkbrQfEWqyiOah0yoA","menu"
"41012","stir fried beef with satay sauce","wyi_mfy4EOJetirXmwbeyA","ZeCzOEDo8ud3-21YNcaMKQ","food"
"12907","","jOs5QYqbi47rZZn8ZvR3Lg","96xBiVgAtcWeWKOhrt0u7w","outside"
"100322","","0wM1ovbZkl3SFTvXReG_ew","mnwRtuVQEsIUomBchu0gwg","outside"
"107957","Fried Shrimp Salad","c15kixX_DFd2RCK6T61oig","bcTeQtSdHW5pyLjXz05QEg","food"
"24187","Complimentary Bread with Olive Olive and Vinegar","18PIXNKjX3WKNjL65Y5EPw","HaPwC4nxs6RPfe1pAQkQ4A","food"
"144932","1/2 dozen oysters. The 2 in the front were the ""largest"" oysters on the tray :( the other 4 were about half the size.","IM_-8CIUXlDmAI92cgLexg","VsewHMsfj1Mgsl2i_hio7w","food"
"98697","","olNeIjp3tbWS86IJoQtJzw","LDZL1lr2VqJaspKroDqZHQ","food"
"141194","","Oofa9aLfmDtKgJdvMsiIdw","wWuGa3OOQJro_XGe-GKBXA","drink"
"61689","","kYH8SedQBVAZv0r6cblJlQ","WpK-mZ7w-304c78MOEYH6A","inside"
"18610","pig stomach soup","575--pMsYlz_lQGJDIB3-g","dTiofRzCI90BkVbGU8ZY2Q","food"
"16101","Some greens","fJAjK9tqryXFBJi_aFBQWw","R6jpwPBe9edy0P64uyaLKA","food"
"111022","","71P5hCzWDuBNuvi8pQqFLA","u5U7iPk2D6SPprqlT7yTGQ","food"
"60364","LTO Roasted onion, mushroom, bacon, spinach with our new white sauce.","shimihZFvOOcQnMYFDRg7A","r6apfvgfl9lCFEjpnXnnxg","food"
"83467","","LwoFVPt7CSXQpDkWL-7oOQ","W97YBvhkOOel-HkBBfQbYw","inside"
"135486","McDonald's All Day Breakfast Menu Items","2OPsbz7-vYTdQR9w1Rlciw","qEWoqy5LGDsdr22R3Px8Pg","food"
"137505","","iLmqXPCEiNTkveP2LPpbBw","vx4YAA02Qz6khRD1fZ1MFA","inside"
"43018","","_p3GSLrkRVjYwv2nZSBZaQ","IkaII0DYh1OPGRnqx2ccvA","food"
"168909","It's allll good","ze25StfDkTiU2qkd1cJuLw","X-66Npl7XhHw-9YIC0mb5A","food"
"161517","Menu.","eA_0j2fyR6WthRCaTHrVZg","-Qkx7W0itbAApcG5lJuMFQ","inside"
"48027","The Kathy Bates, designed by Dan Fox of Heritage Tavern combined succulent fried green tomatoes, crispy bacon and chili aioli.","mls-wXUafJoa7zhQbLQTtw","-jZ1TrvY56HFqmxjbpcU2A","food"
"7745","","YyjqAms3aaF45c9w310NRw","NYvvRNzhH1s0nJvFnHuBcA","outside"
"37742","","si1ko6Bpi7KbgKr9fDLPcg","dCVOJZkaV2V0EwexjEzLmg","inside"
"131928","Bathroom View (Women) 3","mgTuh557LKNi9r5kaZbRWA","dM_bvkmRli5sbvSik_uDMw","outside"
"155097","","amXUHlNNHK5jUkCa73XyDA","fQtOX82o8y-vqWIX0XW38w","food"
"11644","Salted caramel and strawberry cream cheese macarons. Salted caramel is a definite win!! Highly recommended.","Lir9Ks1mXNxfjAOo8zHJ0w","wGwib7KvPzs5_6aPCk_Fzw","food"
"1522","bagelnini with tofu, apples on the side","RohHRCB8r0yFgZoz7pxxHA","HGPZSKWtDYGmPaVzsgKceA","food"
"92159","Bistro Burger","IgeP-d86arORI9Y-1VxEjw","8lupa8sxtlO1adKzHXBj6Q","food"
"153645","","2S3zzq3CAbgQ8kzd-PK2aQ","F09jtEb9KEph2L7Pbji5QQ","inside"
"104673","June 2017 menu","NmkRbkfDvVYZ05nJP-bz5w","iGEvDk6hsizigmXhDKs2Vg","inside"
"111132","","Mhv61Umsd_cTAP8_GA-6Jg","d3FAxA8Su34pGHjaIcl5lw","food"
"133285","","6mKyy0a9PnMHALlPGrpLIw","etid3CozFvEOFcvDwHXsDw","inside"
"166108","","8csg0-XGsj5yvK785y7bEg","svijhRN0hWIHfKb421D1Tg","drink"
"94349","","oVNRmdKtb3vNJDOIHt5alg","DESv2ys6SjBKA4SyDtJvxw","food"
"150415","","8nzW9fkD14IQJ2Kk6tCnBg","HL6ZzGF7V-KDaU0zziHyEA","inside"
"22696","","iDs2Rlmm4F_L68IFKDFbOg","P2k0pcg7Q1LjfENOpoNQsg","food"
"195326","","eU_MfU5BV533UwjFlqjtQQ","c6yZyJqvecI-vne3aNsNRA","food"
"50092","","05ESJ-cnyzh67L8pfc9RKA","KXITXbKuE60WSUDs7NZVLQ","food"
"101319","","Ecvt756lRKb3A-ifKw3rDw","z_dSEPKwDL9Vtw1LrAAHWQ","food"
"57534","","gbggcNTaPIj0AQT0Vu33iA","TWkL-VHo6P-WwL8iTvqlYQ","inside"
"36262","Clean kitchen.","xnKp5bt398WdrF95F_xscA","-FcZY7a7qgxTUlTvwuyJnQ","inside"
"178216","#24 Salad + Chicken","Zfghi3tbkbHnET5ZmaKv0Q","46Ld9Qc9nAx_A0jwclNZiw","food"
"45700","Chorizo ribs","co1fWbcZ1WuSgfDEKIJd7w","x7_pWYHQWtIHVK7vao_GZA","food"
"114653","","jUFpuXP29zSsYGXeLRBNPg","djbZ5uQPKw9N4Dq9QXhdNw","food"
"40642","","C4KxtI4SXuxAjZw3D-KLVA","sp0kp2ZWmO0a6CcK-SGd-Q","outside"
"97359","Coconut, Lemongrass Mussels","OEYgKfeABL5j0WpYwi9EWg","-v8Z3mdbbPs1ljLziHr2DA","food"
"186712","Naan and Masalas","7Azu4udJeX4kHA62WZbh0g","oVuZtlCFg_zF090Nhtp0Ow","food"
"2348","brioche french toast","gXPle1ZaQQgd8xSRZaFsew","8R_oemw4rNjJL6sd40O_oQ","food"
"49243","","qGmLEUxNGHCB0Mvk8yQ8_Q","nrq5H3LZicjMG0wv7gy08g","food"
"697","","HpIMW8uGyV2BC5TGto3n8Q","uyIfsow3XxON9QJK2FTaXQ","inside"
"25250","Roasted Squash Salad","pqCjpt90slTw9DF__nnz8Q","kFMEdURGAp4g29oaiF5Hjg","food"
"116309","","DiU3ClTQ-L6Cx7T8dnzxww","fL-b760btOaGa85OJ9ut3w","menu"
"127615","Nachos","HFs1_f3kD4hmfp2IEB0Rxg","cUxsG0rgpE18dMyvyw8Gdg","food"
"183269","Cabernet Pillitteri Estates 2013","PWJT40kpMnAEhqxFMCim3w","8xCiibfgqy-8xpCWEaguqg","drink"
"7540","","4DNtW4eJ21z3idOA3b4Fgw","ewAmzOqnSAfLBdt4Stc8bA","drink"
"34074","Menu","yk3Sq76OivszLEy2ozq2Og","rVVEKv3F6ZzvA-FcorhzvQ","inside"
"107025","","KpjT41TgMiTev5G_IKiHdw","FI3PVYBuz5fioko7qhsPZA","food"
"75673","Mad busy but very well staffed. Tons of people in here on a Sunday probably cause chikfila is closed. Best burger in town. Hands down","heB_jsmh9iRA_5m-bEdM5A","W2CzAePJakvARgoQuohbOA","inside"
"17630","","sl0oUxAj5bZzrnDpdaSK4Q","xPuId11JJs0uy-QuPfifOw","drink"
"114718","","1FY5FoPYeJI_iiBnAl0LdA","rF183_3e0ybElRKdNSwJqQ","food"
"13100","","D6heWlPjMYS4C72BM6wxWw","s8OLoPfOpB0FbK5frI3CkQ","outside"
"17208","","yOlZgTX9Q0YQdI4kGgtczg","n8RVrpWpcd3HprzEnJ3RxA","food"
"24509","Lily bulb cake stuffed with sea urchin","AyhTpSMjFgg22D34Y2G3pw","w5axMYWy5bcY0tiqAnYeRg","food"
"126594","","_iuaSJhg9UkbPfxGeLDB0Q","ePuf-SdhVzNojTRRlu8J6w","inside"
"111997","Carne Asada sushi roll","HpHVshogwdosh6Wl_MHmig","cRuShqUPD_QD5faU6S45sQ","food"
"10377","","BALB8ILtsHEjrVkAdXJoZg","mmazCP1ZH0QsUqDS6OivFA","inside"
"49510","","QN3wqvwNcn5PU-c9Z0fv1Q","HhVmDybpU7L50Kb5A0jXTg","outside"
"38446","Pickled tuna by Soy sauce and Wasabi.","eJwDWyX_TAr9Yrj36ezeOw","78XbdLi5e42XDxgnxuYacg","food"
"172341","Melt Bar and Grilled - Independence","lUvxfEFGOSTrfobGng9YmQ","mlCDsdVFuZvRGrJTfQ6amw","food"
"190745","11/17/18 Carson Kitchen: Thai Eggplant, Coconut Aminos, Roasted Peanut, Lime, Micro-Cilantro","oUfMqbLZtdYBF7cqlKRt4w","2iTsRqUsPGRH1li1WVRvKQ","food"
"172974","","CUsdLOq6GhVKprSkrf0gbg","ahSFUPojs9X3-1jP-QPb-w","food"
"169139","","RR5lad3Ei-bjOVOSY7yrqw","Yw-aHeYZMWyDA5EZJ902FA","food"
"16110","","XI4ys4-V_osJOKE9FOqKZg","RQu_Bv7EFf5NKMnh_3E7Ag","inside"
"85024","Very nice atmosphere, great service, DELICIOUS food. Tastes just like I was back in the DR.","pklYFRMo4qBZGWOq8aoOYA","KMAC_44vOPCVH-E_doOisQ","inside"
"44783","","JVgn09M7CwvXk8pHSw-i0w","iCQpiavjjPzJ5_3gPD5Ebg","food"
"91149","Great drinks!","HUW3IupM6XD969hm-gn10Q","eVvnRqb4GSJUfN5k2-9oOQ","drink"
"705","from the Corner House Restaurant site","CvF62cow5iY5aiZaEF725A","KvbvfyI82dJMgo0NZgDgLg","inside"
"167680","","Qq2eWkJlg-Ey0LfpGZZmWg","QMKgn9p_hRUlumBDAAfWlA","food"
"26334","There's an upstairs and A downstairs!","DXmX0ic05m7wOj4Je809BA","yF9G4dJAm94pfnEWzPtPYQ","inside"
"138399","","_ZArEjc1rpJpbyF93WfZwg","-kIscN8I29eXMPkvyyxmRQ","food"
"72044","","FIQtYqOwAE4UgSarLr-sjQ","zrDi4gEaUi64lAMfJU51dw","drink"
"65521","Chicken roast (half) with basmati rice and vegetables. Yummm!","el3nAvJvkD46XVcUBgBMDw","rgG2k-8qHXuO4ZKhC1AmIA","food"
"59053","","XwcO5AGGJWqkUPeE6EYskw","UefV-nqjYP3EUzubgtrIAw","food"
"84122","","2XEqzymDZJxNRbM_IQ4qNQ","bhoJYB0ArSqRe-Q82BI4vA","food"
"35074","","UQFHTMnAgfqKzLInLiYvaA","XlbDdblfNsOGiZ84CorRBQ","food"
"30283","","VzljO8aCnwW-JZvXpT25tg","GmSomk7UiPR64MFUs0rp2Q","food"
"103405","Bar side of interior","Ysm4zMp5eZ0hEBSS_94xHg","IYpaW7h8aPYKIK84_ZKMIg","inside"
"184780","Adas Polo - Lentil Rice with Meat Balls - Served with your choice of Garden Salad OR Yogurt","pWUebWv7xV1OZ__HpuvEBQ","pQUjQZgOzUX-KUXYHZKpng","food"
"27655","Pesto Mussels. The only thing as good is the bread you dip in the sauce after.","5dXne8zgD5lt_bP3O6towA","e41TP5cXZqSrz50xCBJqZw","food"
"61260","As fresh as beer gets","TENL98El8_GnB46QLRXcLQ","NN6HpdvQlGZUVjBwzhgUWQ","inside"
"14109","apple tarte tatin ($9) with walnuts and almond ice cream","BCcwnL20DGPZfB6eidiZkw","mZRKH9ngRY92bI_irrHq6w","food"
"162179","","oq3MlMKCwsfnuQ5AZRBUMw","UFyzcr1y2r3y-e_tNpA9VA","food"
"12747","","x34xoPo8BczShFRF8YWu0g","r48H_sNUGmcRGX1LsEc2mg","outside"
"7590","Fall-off-the-Bone Ribs in our homemade Red Sauce","-Ab0jbx5ARuM_If_JZzN1g","WizGXNkcaRahwTExF90KYw","food"
"155725","","kmlK7alDfE_e7hrMMqLBJA","7dnXdS-vLMqGogRmTUi76A","food"
"82110","","SnEktvvHHQawLdrF4mzv4Q","orrrhqRRUORIzUSxWTveKg","food"
"80063","Cookies & Cream Shake","or-7itWTqC_19dUNv41YfQ","yWUBX9Pe6pzh1PjVj04UmQ","food"
"148637","Steam Twin Green Bass","0nWgkpniYkJBcYCF0zvMNQ","jdyM1DAiA7EzuYz1WDhjeA","food"
"188340","","ytTmIfhgwGCBRAEYOBbg4g","R1IAgKlbsBFcyJMknq8aYg","food"
"65234","The Zombie.  Yummy, yet strong.  My kind of cocktail!","_shIeO8TiH_qcDnixSI3sg","J07TDs6qnTIaxm48EL1cKQ","drink"
"122636","Ordering area","1ESojUTjagzdP5XrD91Hbg","sWzzhyVrxwvwyoxzFH0mSQ","inside"
"159857","","NUZik7gMAKS5CQR5GIWK3A","W2LWXzFwLPMchme_UPoIwQ","inside"
"33415","","1_djQOh5tl4hYp1tAL4Avg","GHWpxO4gjosv3PRSr5LI_A","food"
"184437","","Utzae32UNi8GwKPfU4Jc2A","h2Gc7ZP0LN6VZWqIRYtCEA","food"
"95560","","lzx-_hy-gUe0o1KAxhTszA","a1Pf4wSob48LKqimWzmyGw","food"
"117578","","pfwFwVhvVh5kwCfnqvgBRA","5aeOewSy4RiI8sLLWpeNGA","food"
"73562","Cheese Burger","uuVGPzqgPmWYo2KyUlsxww","x9vO1GnOXcDdh5dVXrq2_A","food"
"24983","","wdF0UIPydS4XkLsvP7hkJQ","N4rzEtFFsk1NqcN3e3OCgw","inside"
"153824","Whether you're on-the-go or lookin' to kick back this weekend, we're here to help you slow down and enjoy the everyday things.","81PbYrbfHowXbvDotQBDIg","VuCrxI61nT30OndMcrPgkA","drink"
"125914","Biscuits and Gravy - Sunday Brunch at the Creek Patio Grill 9am-2pm","NjOrE79U-4bpbyvGha3w5w","iN6e7ugfbOUfbsqTeQJfLA","food"
"176935","","QK5BR9sa3-FNl1JgifbV4A","vjaHGc25CcyNPZTbjDa7Ww","outside"
"187915","Front of Lee's","WgZpFvQytYeP3Gu3X6j2xw","6ZIHxvFTHC1pvAzAS0uLDA","outside"
"143241","Cantonese Chow Mein","AOnL26TWzXsTGZI06OLprQ","4TtT_NjeuKrkV2_nzK9K3Q","food"
"27437","Seared Tuna","wddcMY-7V35ugni1jiLlyw","CI5CAJPfD2IpP_Znm1_KiA","food"
"166342","","snZWNBLxsA6s-edd09hz4g","p4s0gsj5o-ocOiuDdVwpkw","food"
"31144","beautiful ambiance","6jZoT6wi4sxRIxjyoguuwA","-zEpEmDfFQL-ph0N3BDlXA","inside"
"51074","Cozy interior","lvGOcR_PfwMNezBdi9ZLtQ","Kut9tVbDX_f7qKMRRoXg3w","outside"
"81488","","oNZTwPyZC9DRb3IHZCabWQ","Mtl3TcCOHRA6lC5modo2Nw","food"
"150698","Inside","v1mrjXX_y5vJTikNlEZ9sg","JtvdUCawl-oIKXU9G06Log","inside"
"155419","","4xXDFK2xE19qN7LPJWgGtA","5CjdVHY504ccwZ2n3uyPOA","food"
"196105","","Cg4mf88E4xqkAT42iUiX1A","TPcDS5qMbroEdTX_glnT4g","food"
"96700","Clams & Prime Rib with Sauce","_XcnySWDklLCuUiMUNb_gg","ZkGDCVKSdf8m76cnnalL-A","food"
"41820","","G3cDIjWLWCVrJ2_acVXZbw","j8pUAS0qdEcPsjkqEDNbhw","inside"
"42763","Sweet rice porridge,super good?traditional dessert. new addition!","5tq1cmeOtZAALxkXt_U3KA","uSANDilamc1QSiCinFSKYw","food"
"7028","","34X-gM6mtRHmVdSmpE8Ecg","98F8oDH8Dq8Vr-0zdeSUnQ","food"
"106000","","AwV83Ga5REQY_Fs-xhF2Sg","6f2imTsIysASgHh2t91OOQ","food"
"80325","TangSooYuk . Sweet and sour pork, but I took another Yelper's suggestion to ask them to make it with chicken! So good","r79iYDxQCg3rU5TJA1jvzQ","SKXfTKNxazyebsV19LYUxg","food"
"18658","","RkZ2mUfJWKFQ2PIjlQnjJg","T6r1CjkbVHMsGpR2dlyXuQ","food"
"100685","","xzdcJUO3ngloo7DPnohOCQ","Dj8MfG5-UGbjp9GxaNnGxQ","drink"
"172488","","p0X9c2lPDeKYzBEMRjhhuw","QeFsIMcIFIJcOrpthYL8jg","inside"
"178023","","ICfmm0uVrI6_T0d1pOXELg","SZzFdGOC3M8voFjdRgmXhg","food"
"50818","$3 Hotdog on rice!","Z8xTtsBkmjVnnspxThH2eQ","TQp5cls3bgIUZZRSC4g1pQ","food"
"143061","Hawaiian Empanada","Ax5kA3zH3izLtxHxt482GQ","mXaqyzYTqiTc-LrTFAm0Yw","food"
"19535","","nnGtFsoPJUw1aj-MpLMnQA","pjpUOlJLlkIxBZ5BquA2PA","outside"
"197068","""Hummingbird Cake in a Jar"" @ Mama Bird - 12/22/18","qSBYG12UTD_7VKaezVqM5g","gkxcnkbrQfEWqyiOah0yoA","drink"
"102473","","urlCTp0huKwGW4-lqjMmlg","JqCtd30ECmvRKyLbpjeY-A","food"
"14684","40oz Bone-in Ribeye, medium rare. Plus 2 sides.. feed more than 2 ppl unless they are like us.","g8s23_7nb1ifZhmtRgMX7g","6xgcHeLad-VaoTIQewK84A","food"
"191997","Hokkaido A5 Wagyu (eye and cap), Green Peach, Australian Flake Salt","f1JpllYsBZ6_CuxgTkohFA","9P23-V64kYz3trn9ecaJJA","food"
"175963","Cinnamon Swirl Latte","pXofB6aL58E3bcWKSmkhEQ","33Tr0eRki1Yamzleu4GMdw","drink"
"54589","","7GeCim5TK32uLnc__neduA","cgZOP1ZUBOZmEQMSJ53oiQ","inside"
"32943","","b2LbzyB9mSHROeJgGP8lYw","8DPZWbP6gKaBsGoAFQkSaA","outside"
"163377","","0D_Ry0DXVEWz45wb6vmAkg","qIbv9W83eceDWbb24-8Elg","food"
"177324","","7HtgwGVU2ZvtMZ0O7TASng","z0NImASe6DNDREiIt8NF-Q","food"
"161623","Big Brunch Burger","gz1fTHCzVS4WQfJ_qFcpsg","Y6FNieFd5UKhJ3a6FbQhyg","food"
"10573","","7c0i3SoZawIoYUcz_HZK-w","3x45Q9c5G6VBicedNKrXxQ","drink"
"167540","","KlEIICrUyKCFX3Ac6eayDQ","p9TA-qkvrTGqt4WvLLywfw","inside"
"103491","","Dh-OBit7eUIHHSJb-i4r-Q","DS9q1a1rh0jiFfaIMoboOg","food"
"94654","Hot Cakes Combo $7.29","gsg7w9t1_LwKMmh0_v9vKA","tXqaK0lBEE1XJbzDPsdFvg","food"
"91926","","JKOv2QIfagVZhlZjC7yG9w","LNsZJP6jZ11e0tDljOLPiQ","food"
"146091","Hot tea in a pot.","bT_mZuu1h5SInY0bqDO_EQ","bNQVXqWpsToBDcJg_4aWYA","inside"
"77066","","_SwUv-KNIFvgBwc4rRru8Q","xkVMIk_Vqh17f48ZQ_6b0w","inside"
"175164","Interior","-P4JyJTOnjoQ_vonnFo1fg","1hBmklxIBhw9nu9NjOTaQA","inside"
"47729","Crazy long lines on Opening Day for El Grito (8/8/15).  Believe me, it was worth the wait.","f51ErNL3DPReb9_YGT1uxA","V80NaT5ZnfuA31yW3Y5Pdg","outside"
"180891","Amano Kitchen","1qywRgDTb4lo52NrK17Y6Q","NLwQH5U8XgplNqww3EHPGw","drink"
"35620","","JMei_9JXhoOZsxPmYJRAmA","TL3hKj7fqMdFqSwBSTKX-w","inside"
"67822","???????","f_aIg8tjGPF7Beo82SubDw","SZEFE5hL7aN5nM-A44iPwQ","food"
"20390","Apollo. Wow!","cP7Nk8D4GH0ocSg8naGeCw","umXvdus9LbC6oxtLdXelFQ","food"
"25961","","0qhrOzKsvUgnbyjQvsuJ-A","7kzQjGmeI0Z1q06q_aE1PQ","food"
"199473","Sake-it-to-me martini","oO0nJpecUwv06c5evj7yZQ","_XN-GwzZwAyIqLKJsl2htg","drink"
"12078","","C44mTlN9hDsy9CGlgRQ8sw","iRhB506lbc0kU5289zyHzg","food"
"163219","","i7XoaDTJvKsGyJVXwulLTw","r1LjXJC3x299As2JOO4zCQ","outside"
"23429","","RAf_1Nrkh1pu3lH07XGyiQ","BaQCd0LXvVk1xvUjxZJ9nA","food"
"57327","","wGgCZAAix2apSN2MG8JKZg","BQJokxJ4y4s57i7Mn65pvA","drink"
"75869","","CtpazmfrPeunY4zXkK72Eg","K19uBHydrYAsfX3CPnFp-w","food"
"32964","The perfect pour","UrNcyujvrUzchAgwTProyA","a5QvgsDrVi02tsmyYHiLTQ","drink"
"58058","Cashier stand / waiting area for carry out orders","Q8c29NxjZwC2bvsRs9XgEQ","Do_mgaoCgrQodPrq4nxRbw","inside"
"6291","","vCG1I22idDOKAqpYp36xzg","K7lWdNUhCbcnEvI0NhGewg","drink"
"18863","","akxF4bCJ1C-0XPdTV1SUBg","ULorIRUT_iUhfhgosY4ubw","food"
"192299","Purple Potato Catering 11/29/18: Matcha, Peanut and White Chocolate Chip Monster Cookie","hf17mlBvPSmTQvkebq-9IA","sZIVzaaEBp_HiYutZ2lWag","food"
"137142","","WqTVa-xPaHde758vSAW7uA","0NmTwqYEQiKErDv4a55obg","inside"
"188721","Veggie Thali - delicious and very flavourful but also SUPER spicy. Beware!","BKaTDzlpT978NpDmq1ztiA","aGyeKUgWJT8NxuqLZrkUlg","food"
"127235","Salmon & Ikura Don","jAfuq_f3gKm2eA9BaoRgzg","-RJ216TTIghZshCkUlD1WQ","food"
"124241","","kpWEasLRFXawBURVorqxYQ","JHj_NvrGZ-hdaaJ0bx8s-g","food"
"154491","","3Ee9I9kryzohLS3-Ue8mDw","WTuBrN0z2h7xvTaP7eN_XA","food"
"166395","","HDV2iknroxpTuNB9zgsqzQ","MIWWPt3ObGwV7Ii8hR9-NA","food"
"100141","Omg","CwQyy9begEZvD4G_EKLqXw","PJ8VJqsTdJno0beARzaTrQ","inside"
"88415","","tnE6YsLnrx2Af5JrTiH6xg","SEMvJDVnDB4NoPW6tXXO_Q","food"
"164670","French Toast - cream cheese & orange zest. Good flavor but not toast more bread pudding & they didn't even land in the middle of the plate.","XlqLHBEOu1V0CZXLpkRLPQ","_ZKsdEkQ5K_CUSBtahjFAA","food"
"25077","","93UpSQQVT49RrNoONZkAlw","JYgoAQHdJWKPArQDvBEBng","inside"
"1552","oh yummy yummy","mM0jsMK7Yn3WrmHqXbqrsw","3uOxuJUnx72b86-3NKhX0A","food"
"14452","Grape Focaccia","Nbx9RSzKDehz5XU1Hm4x6A","3-6biVwm7VwPZ-k67jml-Q","food"
"6448","Guacamole Fresco","py-UckmYUQp-LjZ2iUf5dg","1Fa_brd85F_-gXYP45GpsA","food"
"148340","","34lKlGAEiUZst6TJrwAAng","vHz2RLtfUMVRPFmd7VBEHA","inside"
"195341","","SuT4ms55sgvDViWX0Ggd2Q","C8jxaI_NmVpINEy0JquNZw","food"
"66258","Inviting front yard at the Teapot. I say again...CHECK THIS PLACE OUT.","Z3qxKcJvMzTHdf13CfayZA","ZedqK_MSaSKCwbu4VRuTzA","outside"
"16856","Outlaw w/fries","F9gx3wO2ljjrFiuqTOQtDA","fL-b760btOaGa85OJ9ut3w","food"
"143967","Half and Half - Protein Waffle and Veggie Skillet","6lGd7xWpLI0HQRuDoh8oSQ","Sxx0E2KvnNCSqlIhbD0l_g","food"
"116085","","I_IbymKMr-3tEIQwSjl3RQ","BmBmvI7Icrlo76RVwkiKUQ","food"
"109251","Sushi Pizza!","PYvq-pRvhxw8iqOSwuVHug","4_XrzTImR7calqcE6Otyaw","food"
"62744","No one here yet - hopefully that means quick service for us.","8-9IwZv8dskIheZi5csEMQ","T-eEjmbEeQ53ezioW_9vxQ","inside"
"51422","","nA1BJWxaBDHbB_Kl_wTlzA","Q-fXNh68OldNdotEVEJuhQ","food"
"155236","","ww4BbpLVHjR2J2thoegCFw","AsSpbrBfzEhi_h_HNCqmng","food"
"91356","Large Party Tray","yQDP9rqKkwjDgRZUM-aPMg","7GSBz8XKGkX0f1XRJwBH_Q","food"
"68677","Sweets","nQSaB7klORN_TDtdPEF49A","IFvBnwcWJ54BgMzVnCxIrQ","inside"
"93564","The kitchen","QNk2KTbVI0y1laJG53Gu3g","2iTsRqUsPGRH1li1WVRvKQ","inside"
"130781","","xMR3UlcwwrjSDH3ma5-oSA","UCpUOtvqR-NBWBNVMzJleA","inside"
"179763","Tender slices of slow-braised beef, portobello mushrooms and asiago-filled tortelloni tossed in basil-marsala sauce.","F8rp0FPDM29Yl9cexVIwHw","zJ-V2GZ9q7UkwYFl3G116w","food"
"116032","","8JIQxySfNo0vCBz8Yxm9Bw","emCed5sCDrXVrBKVo6tcUQ","food"
"107154","Appetizers-Mac and cheese,  Ahi Ceviche, Empanadas IG: @culturegrub702","-NTbEKvZspyUH0Y__eJ-rw","gOOfBSBZlffCkQ7dr7cpdw","food"
"196347","","-xkeufWttWuB1sNOw4J4rw","RwMLuOkImBIqqYj4SSKSPg","food"
"45980","My Oregon Pinot was delicious. Great wine selection, Black Pig!","kzw1HDvfy-BfgXCV1p4fhA","jA3xcba82t8x06H8NzG4VQ","food"
"177187","Double Down Pizza Special for $7.99 Call to ORDER at 702-946-6262","azAy4DZIuX3nf23sZXPOpg","0-cZ9XfpC3vsLotOJ6Nxfg","food"
"134474","McDonald's All Day Breakfast Menu Items","aROtZoQPt3niL-frdNyuww","0SkcMNYPdZin1lu0TJeqgQ","food"
"119961","","2vn9fOZPdKu9Scs08ok7ow","7gTsWzLnmEQBesGRtI9yew","food"
"148964","","VromON8m7HvVrLRAp4zDmQ","vB4FWhuIyE9sHSiKa99VRg","food"
"96234","Happy birthday Stephanie Alyssa David","XgEX0-N7j3klE8f8JFSvgA","z6yxgJ8UW0UF7dJr65rC4w","inside"
"108821","","AeWpg9eEDIkWTl_F4kNCaQ","Gv2F-f0mUYhCCUKOshpj3A","outside"
"65947","","hliEE2rV5Fh-PZQA8jkOuQ","xlXwxfiUD4bgJFKUYwkzOg","outside"
"150524","YOGURT BOWL Baked hazelnut honey oats served with yogurt and topped with fresh strawberries, blueberries, and whipped cream","X0mH2mXHKrrgXAlHgXF17g","GqsxdLPqT9XoJ8LFzxGPcw","food"
"126632","","9c7NziD7ykEL5xTqZ2pJlQ","He_4k_w_8bjWnoepahS2zw","food"
"8449","half price sushi roll","rQ00xRNRmoX4s8bFEUAA-A","gBEWJ4b2OvUmN4Oh7ju3hw","food"
"166947","Another View of Sweet Dee's","cI_OnpaFZ0az-HwU6Sa4Mg","Fq3awDRLUB4SZMQyrRjj5A","inside"
"17179","","rP3FtOM4BA8r0abg-qj0bg","hkZh4tAa2oJ34i8hxej6Zg","inside"
"7519","Lebanese Beer","2Hjfq2Ufy3fB2Ds2kFsk5A","dimv16yFu0JXR1n1SAqedQ","drink"
"78015","Closeup of the top layer of seafood tower","VZP6ph37Xi-J0Dfef-W2PA","AT_xDv2Lm5K7VtER1fp-SA","food"
